"num","Year","Cases","Canton","Month"
"4531",2019,0,"Esparza",12
"4532",2019,1,"Esparza",1
"4533",2019,2,"Esparza",2
"4534",2019,2,"Esparza",3
"4535",2019,0,"Esparza",4
"4536",2019,1,"Esparza",5
"4537",2019,7,"Esparza",6
"4538",2019,2,"Esparza",7
"4539",2019,11,"Esparza",8
"4540",2019,9,"Esparza",9
"4541",2019,3,"Esparza",10
"4542",2000,1,"Orotina",1
"4543",2000,0,"Orotina",2
"4544",2000,1,"Orotina",3
"4545",2000,1,"Orotina",4
"4546",2000,4,"Orotina",5
"4547",2000,5,"Orotina",6
"4548",2000,3,"Orotina",7
"4549",2000,5,"Orotina",8
"4550",2000,58,"Orotina",9
"4551",2000,45,"Orotina",10
"4552",2000,3,"Orotina",11
"4553",2000,4,"Orotina",12
"4554",2001,1,"Orotina",1
"4555",2001,1,"Orotina",2
"4556",2001,0,"Orotina",3
"4557",2001,0,"Orotina",4
"4558",2001,1,"Orotina",5
"4559",2001,1,"Orotina",6
"4560",2001,3,"Orotina",7
"4561",2001,1,"Orotina",8
"4562",2001,6,"Orotina",9
"4563",2001,54,"Orotina",10
"4564",2001,47,"Orotina",11
"4565",2001,12,"Orotina",12
"4566",2002,33,"Orotina",12
"4567",2002,9,"Orotina",1
"4568",2002,20,"Orotina",2
"4569",2002,91,"Orotina",3
"4570",2002,117,"Orotina",4
"4571",2002,9,"Orotina",5
"4572",2002,11,"Orotina",6
"4573",2002,54,"Orotina",7
"4574",2002,217,"Orotina",8
"4575",2002,148,"Orotina",9
"4576",2002,44,"Orotina",10
"4577",2002,22,"Orotina",11
"4578",2003,79,"Orotina",12
"4579",2003,33,"Orotina",1
"4580",2003,19,"Orotina",2
"4581",2003,23,"Orotina",3
"4582",2003,22,"Orotina",4
"4583",2003,121,"Orotina",5
"4584",2003,267,"Orotina",6
"4585",2003,129,"Orotina",7
"4586",2003,110,"Orotina",8
"4587",2003,84,"Orotina",9
"4588",2003,46,"Orotina",10
"4589",2003,61,"Orotina",11
"4590",2004,33,"Orotina",1
"4591",2004,21,"Orotina",2
"4592",2004,46,"Orotina",3
"4593",2004,21,"Orotina",4
"4594",2004,28,"Orotina",5
"4595",2004,79,"Orotina",6
"4596",2004,107,"Orotina",7
"4597",2004,100,"Orotina",8
"4598",2004,98,"Orotina",9
"4599",2004,99,"Orotina",10
"4600",2004,94,"Orotina",11
"4601",2004,47,"Orotina",12
"4602",2005,31,"Orotina",1
"4603",2005,13,"Orotina",2
"4604",2005,10,"Orotina",3
"4605",2005,54,"Orotina",4
"4606",2005,149,"Orotina",5
"4607",2005,219,"Orotina",6
"4608",2005,241,"Orotina",7
"4609",2005,315,"Orotina",8
"4610",2005,133,"Orotina",9
"4611",2005,93,"Orotina",10
"4612",2005,49,"Orotina",11
"4613",2005,25,"Orotina",12
"4614",2006,16,"Orotina",1
"4615",2006,8,"Orotina",2
"4616",2006,5,"Orotina",3
"4617",2006,2,"Orotina",4
"4618",2006,2,"Orotina",5
"4619",2006,10,"Orotina",6
"4620",2006,16,"Orotina",7
"4621",2006,8,"Orotina",8
"4622",2006,3,"Orotina",9
"4623",2006,7,"Orotina",10
"4624",2006,7,"Orotina",11
"4625",2006,12,"Orotina",12
"4626",2007,12,"Orotina",1
"4627",2007,19,"Orotina",2
"4628",2007,7,"Orotina",3
"4629",2007,10,"Orotina",4
"4630",2007,13,"Orotina",5
"4631",2007,24,"Orotina",6
"4632",2007,14,"Orotina",7
"4633",2007,6,"Orotina",8
"4634",2007,12,"Orotina",9
"4635",2007,22,"Orotina",10
"4636",2007,6,"Orotina",11
"4637",2007,7,"Orotina",12
"4638",2008,17,"Orotina",12
"4639",2008,5,"Orotina",1
"4640",2008,5,"Orotina",2
"4641",2008,5,"Orotina",3
"4642",2008,13,"Orotina",4
"4643",2008,11,"Orotina",5
"4644",2008,32,"Orotina",6
"4645",2008,22,"Orotina",7
"4646",2008,11,"Orotina",8
"4647",2008,7,"Orotina",9
"4648",2008,12,"Orotina",10
"4649",2008,9,"Orotina",11
"4650",2009,9,"Orotina",1
"4651",2009,4,"Orotina",2
"4652",2009,3,"Orotina",3
"4653",2009,2,"Orotina",4
"4654",2009,0,"Orotina",5
"4655",2009,4,"Orotina",6
"4656",2009,9,"Orotina",7
"4657",2009,2,"Orotina",8
"4658",2009,5,"Orotina",9
"4659",2009,3,"Orotina",10
"4660",2009,10,"Orotina",11
"4661",2009,12,"Orotina",12
"4662",2010,11,"Orotina",1
"4663",2010,13,"Orotina",2
"4664",2010,6,"Orotina",3
"4665",2010,11,"Orotina",4
"4666",2010,73,"Orotina",5
"4667",2010,54,"Orotina",6
"4668",2010,121,"Orotina",7
"4669",2010,173,"Orotina",8
"4670",2010,130,"Orotina",9
"4671",2010,46,"Orotina",10
"4672",2010,29,"Orotina",11
"4673",2010,9,"Orotina",12
"4674",2011,9,"Orotina",1
"4675",2011,0,"Orotina",2
"4676",2011,0,"Orotina",3
"4677",2011,1,"Orotina",4
"4678",2011,1,"Orotina",5
"4679",2011,3,"Orotina",6
"4680",2011,5,"Orotina",7
"4681",2011,5,"Orotina",8
"4682",2011,6,"Orotina",9
"4683",2011,6,"Orotina",10
"4684",2011,10,"Orotina",11
"4685",2011,3,"Orotina",12
"4686",2012,18,"Orotina",1
"4687",2012,2,"Orotina",2
"4688",2012,6,"Orotina",3
"4689",2012,5,"Orotina",4
"4690",2012,4,"Orotina",5
"4691",2012,6,"Orotina",6
"4692",2012,20,"Orotina",7
"4693",2012,67,"Orotina",8
"4694",2012,83,"Orotina",9
"4695",2012,81,"Orotina",10
"4696",2012,53,"Orotina",11
"4697",2012,58,"Orotina",12
"4698",2013,13,"Orotina",12
"4699",2013,76,"Orotina",1
"4700",2013,63,"Orotina",2
"4701",2013,43,"Orotina",3
"4702",2013,58,"Orotina",4
"4703",2013,142,"Orotina",5
"4704",2013,282,"Orotina",6
"4705",2013,569,"Orotina",7
"4706",2013,229,"Orotina",8
"4707",2013,108,"Orotina",9
"4708",2013,39,"Orotina",10
"4709",2013,30,"Orotina",11
"4710",2014,4,"Orotina",12
"4711",2014,4,"Orotina",1
"4712",2014,21,"Orotina",2
"4713",2014,7,"Orotina",3
"4714",2014,0,"Orotina",4
"4715",2014,2,"Orotina",5
"4716",2014,4,"Orotina",6
"4717",2014,9,"Orotina",7
"4718",2014,10,"Orotina",8
"4719",2014,13,"Orotina",9
"4720",2014,4,"Orotina",10
"4721",2014,3,"Orotina",11
"4722",2015,2,"Orotina",1
"4723",2015,1,"Orotina",2
"4724",2015,3,"Orotina",3
"4725",2015,2,"Orotina",4
"4726",2015,3,"Orotina",5
"4727",2015,8,"Orotina",6
"4728",2015,10,"Orotina",7
"4729",2015,11,"Orotina",8
"4730",2015,12,"Orotina",9
"4731",2015,20,"Orotina",10
"4732",2015,10,"Orotina",11
"4733",2015,17,"Orotina",12
"4734",2016,29,"Orotina",1
"4735",2016,24,"Orotina",2
"4736",2016,8,"Orotina",3
"4737",2016,4,"Orotina",4
"4738",2016,7,"Orotina",5
"4739",2016,16,"Orotina",6
"4740",2016,38,"Orotina",7
"4741",2016,66,"Orotina",8
"4742",2016,17,"Orotina",9
"4743",2016,8,"Orotina",10
"4744",2016,12,"Orotina",11
"4745",2016,9,"Orotina",12
"4746",2017,4,"Orotina",1
"4747",2017,1,"Orotina",2
"4748",2017,2,"Orotina",3
"4749",2017,2,"Orotina",4
"4750",2017,1,"Orotina",5
"4751",2017,8,"Orotina",6
"4752",2017,12,"Orotina",7
"4753",2017,8,"Orotina",8
"4754",2017,5,"Orotina",9
"4755",2017,3,"Orotina",10
"4756",2017,7,"Orotina",11
"4757",2017,2,"Orotina",12
"4758",2018,0,"Orotina",1
"4759",2018,0,"Orotina",2
"4760",2018,1,"Orotina",3
"4761",2018,1,"Orotina",4
"4762",2018,0,"Orotina",5
"4763",2018,1,"Orotina",6
"4764",2018,1,"Orotina",7
"4765",2018,5,"Orotina",8
"4766",2018,4,"Orotina",9
"4767",2018,10,"Orotina",10
"4768",2018,5,"Orotina",11
"4769",2018,4,"Orotina",12
"4770",2019,1,"Orotina",12
"4771",2019,3,"Orotina",1
"4772",2019,1,"Orotina",2
"4773",2019,2,"Orotina",3
"4774",2019,7,"Orotina",4
"4775",2019,9,"Orotina",5
"4776",2019,13,"Orotina",6
"4777",2019,11,"Orotina",7
"4778",2019,12,"Orotina",8
"4779",2019,22,"Orotina",9
"4780",2019,5,"Orotina",10
"4781",2000,0,"Parrita",1
"4782",2000,1,"Parrita",2
"4783",2000,0,"Parrita",3
"4784",2000,0,"Parrita",4
"4785",2000,1,"Parrita",5
"4786",2000,1,"Parrita",6
"4787",2000,1,"Parrita",7
"4788",2000,2,"Parrita",8
"4789",2000,4,"Parrita",9
"4790",2000,2,"Parrita",10
"4791",2000,1,"Parrita",11
"4792",2000,0,"Parrita",12
"4793",2001,0,"Parrita",1
"4794",2001,0,"Parrita",2
"4795",2001,0,"Parrita",3
"4796",2001,0,"Parrita",4
"4797",2001,0,"Parrita",5
"4798",2001,0,"Parrita",6
"4799",2001,28,"Parrita",7
"4800",2001,10,"Parrita",8
"4801",2001,0,"Parrita",9
"4802",2001,3,"Parrita",10
"4803",2001,0,"Parrita",11
"4804",2001,3,"Parrita",12
"4805",2002,1,"Parrita",12
"4806",2002,0,"Parrita",1
"4807",2002,0,"Parrita",2
"4808",2002,0,"Parrita",3
"4809",2002,0,"Parrita",4
"4810",2002,1,"Parrita",5
"4811",2002,0,"Parrita",6
"4812",2002,0,"Parrita",7
"4813",2002,0,"Parrita",8
"4814",2002,21,"Parrita",9
"4815",2002,1,"Parrita",10
"4816",2002,2,"Parrita",11
"4817",2003,8,"Parrita",12
"4818",2003,0,"Parrita",1
"4819",2003,0,"Parrita",2
"4820",2003,0,"Parrita",3
"4821",2003,0,"Parrita",4
"4822",2003,0,"Parrita",5
"4823",2003,0,"Parrita",6
"4824",2003,12,"Parrita",7
"4825",2003,5,"Parrita",8
"4826",2003,10,"Parrita",9
"4827",2003,13,"Parrita",10
"4828",2003,25,"Parrita",11
"4829",2004,0,"Parrita",1
"4830",2004,1,"Parrita",2
"4831",2004,2,"Parrita",3
"4832",2004,13,"Parrita",4
"4833",2004,2,"Parrita",5
"4834",2004,2,"Parrita",6
"4835",2004,7,"Parrita",7
"4836",2004,23,"Parrita",8
"4837",2004,4,"Parrita",9
"4838",2004,0,"Parrita",10
"4839",2004,2,"Parrita",11
"4840",2004,2,"Parrita",12
"4841",2005,0,"Parrita",1
"4842",2005,1,"Parrita",2
"4843",2005,0,"Parrita",3
"4844",2005,5,"Parrita",4
"4845",2005,38,"Parrita",5
"4846",2005,93,"Parrita",6
"4847",2005,84,"Parrita",7
"4848",2005,148,"Parrita",8
"4849",2005,77,"Parrita",9
"4850",2005,52,"Parrita",10
"4851",2005,21,"Parrita",11
"4852",2005,9,"Parrita",12
"4853",2006,3,"Parrita",1
"4854",2006,1,"Parrita",2
"4855",2006,2,"Parrita",3
"4856",2006,1,"Parrita",4
"4857",2006,6,"Parrita",5
"4858",2006,15,"Parrita",6
"4859",2006,14,"Parrita",7
"4860",2006,5,"Parrita",8
"4861",2006,11,"Parrita",9
"4862",2006,3,"Parrita",10
"4863",2006,0,"Parrita",11
"4864",2006,2,"Parrita",12
"4865",2007,2,"Parrita",1
"4866",2007,2,"Parrita",2
"4867",2007,1,"Parrita",3
"4868",2007,2,"Parrita",4
"4869",2007,2,"Parrita",5
"4870",2007,16,"Parrita",6
"4871",2007,23,"Parrita",7
"4872",2007,22,"Parrita",8
"4873",2007,15,"Parrita",9
"4874",2007,35,"Parrita",10
"4875",2007,39,"Parrita",11
"4876",2007,10,"Parrita",12
"4877",2008,90,"Parrita",12
"4878",2008,16,"Parrita",1
"4879",2008,6,"Parrita",2
"4880",2008,7,"Parrita",3
"4881",2008,5,"Parrita",4
"4882",2008,6,"Parrita",5
"4883",2008,56,"Parrita",6
"4884",2008,66,"Parrita",7
"4885",2008,79,"Parrita",8
"4886",2008,100,"Parrita",9
"4887",2008,40,"Parrita",10
"4888",2008,43,"Parrita",11
"4889",2009,83,"Parrita",1
"4890",2009,103,"Parrita",2
"4891",2009,132,"Parrita",3
"4892",2009,125,"Parrita",4
"4893",2009,107,"Parrita",5
"4894",2009,125,"Parrita",6
"4895",2009,105,"Parrita",7
"4896",2009,65,"Parrita",8
"4897",2009,41,"Parrita",9
"4898",2009,13,"Parrita",10
"4899",2009,14,"Parrita",11
"4900",2009,12,"Parrita",12
"4901",2010,10,"Parrita",1
"4902",2010,12,"Parrita",2
"4903",2010,57,"Parrita",3
"4904",2010,11,"Parrita",4
"4905",2010,19,"Parrita",5
"4906",2010,38,"Parrita",6
"4907",2010,40,"Parrita",7
"4908",2010,44,"Parrita",8
"4909",2010,12,"Parrita",9
"4910",2010,6,"Parrita",10
"4911",2010,16,"Parrita",11
"4912",2010,2,"Parrita",12
"4913",2011,0,"Parrita",1
"4914",2011,0,"Parrita",2
"4915",2011,0,"Parrita",3
"4916",2011,0,"Parrita",4
"4917",2011,1,"Parrita",5
"4918",2011,0,"Parrita",6
"4919",2011,0,"Parrita",7
"4920",2011,3,"Parrita",8
"4921",2011,6,"Parrita",9
"4922",2011,6,"Parrita",10
"4923",2011,2,"Parrita",11
"4924",2011,2,"Parrita",12
"4925",2012,0,"Parrita",1
"4926",2012,0,"Parrita",2
"4927",2012,0,"Parrita",3
"4928",2012,0,"Parrita",4
"4929",2012,1,"Parrita",5
"4930",2012,1,"Parrita",6
"4931",2012,1,"Parrita",7
"4932",2012,0,"Parrita",8
"4933",2012,6,"Parrita",9
"4934",2012,6,"Parrita",10
"4935",2012,3,"Parrita",11
"4936",2012,4,"Parrita",12
"4937",2013,22,"Parrita",12
"4938",2013,3,"Parrita",1
"4939",2013,27,"Parrita",2
"4940",2013,24,"Parrita",3
"4941",2013,57,"Parrita",4
"4942",2013,243,"Parrita",5
"4943",2013,430,"Parrita",6
"4944",2013,157,"Parrita",7
"4945",2013,54,"Parrita",8
"4946",2013,58,"Parrita",9
"4947",2013,22,"Parrita",10
"4948",2013,23,"Parrita",11
"4949",2014,14,"Parrita",12
"4950",2014,5,"Parrita",1
"4951",2014,35,"Parrita",2
"4952",2014,2,"Parrita",3
"4953",2014,3,"Parrita",4
"4954",2014,2,"Parrita",5
"4955",2014,16,"Parrita",6
"4956",2014,46,"Parrita",7
"4957",2014,48,"Parrita",8
"4958",2014,42,"Parrita",9
"4959",2014,23,"Parrita",10
"4960",2014,17,"Parrita",11
"4961",2015,7,"Parrita",1
"4962",2015,10,"Parrita",2
"4963",2015,4,"Parrita",3
"4964",2015,0,"Parrita",4
"4965",2015,4,"Parrita",5
"4966",2015,12,"Parrita",6
"4967",2015,18,"Parrita",7
"4968",2015,24,"Parrita",8
"4969",2015,15,"Parrita",9
"4970",2015,11,"Parrita",10
"4971",2015,61,"Parrita",11
"4972",2015,30,"Parrita",12
"4973",2016,69,"Parrita",1
"4974",2016,85,"Parrita",2
"4975",2016,61,"Parrita",3
"4976",2016,53,"Parrita",4
"4977",2016,56,"Parrita",5
"4978",2016,100,"Parrita",6
"4979",2016,52,"Parrita",7
"4980",2016,56,"Parrita",8
"4981",2016,18,"Parrita",9
"4982",2016,11,"Parrita",10
"4983",2016,9,"Parrita",11
"4984",2016,11,"Parrita",12
"4985",2017,4,"Parrita",1
"4986",2017,6,"Parrita",2
"4987",2017,5,"Parrita",3
"4988",2017,2,"Parrita",4
"4989",2017,3,"Parrita",5
"4990",2017,8,"Parrita",6
"4991",2017,8,"Parrita",7
"4992",2017,7,"Parrita",8
"4993",2017,6,"Parrita",9
"4994",2017,4,"Parrita",10
"4995",2017,2,"Parrita",11
"4996",2017,2,"Parrita",12
"4997",2018,2,"Parrita",1
"4998",2018,1,"Parrita",2
"4999",2018,1,"Parrita",3
"5000",2018,3,"Parrita",4
"5001",2018,1,"Parrita",5
"5002",2018,0,"Parrita",6
"5003",2018,2,"Parrita",7
"5004",2018,1,"Parrita",8
"5005",2018,0,"Parrita",9
"5006",2018,1,"Parrita",10
"5007",2018,9,"Parrita",11
"5008",2018,4,"Parrita",12
"5009",2019,0,"Parrita",12
"5010",2019,1,"Parrita",1
"5011",2019,1,"Parrita",2
"5012",2019,3,"Parrita",3
"5013",2019,2,"Parrita",4
"5014",2019,0,"Parrita",5
"5015",2019,6,"Parrita",6
"5016",2019,9,"Parrita",7
"5017",2019,11,"Parrita",8
"5018",2019,8,"Parrita",9
"5019",2019,2,"Parrita",10
"5020",2000,0,"Garabito",1
"5021",2000,0,"Garabito",2
"5022",2000,1,"Garabito",3
"5023",2000,0,"Garabito",4
"5024",2000,0,"Garabito",5
"5025",2000,2,"Garabito",6
"5026",2000,2,"Garabito",7
"5027",2000,2,"Garabito",8
"5028",2000,2,"Garabito",9
"5029",2000,5,"Garabito",10
"5030",2000,2,"Garabito",11
"5031",2000,0,"Garabito",12
"5032",2001,0,"Garabito",1
"5033",2001,0,"Garabito",2
"5034",2001,0,"Garabito",3
"5035",2001,0,"Garabito",4
"5036",2001,0,"Garabito",5
"5037",2001,0,"Garabito",6
"5038",2001,2,"Garabito",7
"5039",2001,6,"Garabito",8
"5040",2001,1,"Garabito",9
"5041",2001,1,"Garabito",10
"5042",2001,0,"Garabito",11
"5043",2001,1,"Garabito",12
"5044",2002,1,"Garabito",12
"5045",2002,0,"Garabito",1
"5046",2002,0,"Garabito",2
"5047",2002,9,"Garabito",3
"5048",2002,98,"Garabito",4
"5049",2002,29,"Garabito",5
"5050",2002,27,"Garabito",6
"5051",2002,53,"Garabito",7
"5052",2002,65,"Garabito",8
"5053",2002,73,"Garabito",9
"5054",2002,14,"Garabito",10
"5055",2002,3,"Garabito",11
"5056",2003,18,"Garabito",12
"5057",2003,5,"Garabito",1
"5058",2003,4,"Garabito",2
"5059",2003,8,"Garabito",3
"5060",2003,8,"Garabito",4
"5061",2003,26,"Garabito",5
"5062",2003,110,"Garabito",6
"5063",2003,83,"Garabito",7
"5064",2003,41,"Garabito",8
"5065",2003,21,"Garabito",9
"5066",2003,18,"Garabito",10
"5067",2003,24,"Garabito",11
"5068",2004,7,"Garabito",1
"5069",2004,20,"Garabito",2
"5070",2004,10,"Garabito",3
"5071",2004,3,"Garabito",4
"5072",2004,2,"Garabito",5
"5073",2004,19,"Garabito",6
"5074",2004,41,"Garabito",7
"5075",2004,108,"Garabito",8
"5076",2004,58,"Garabito",9
"5077",2004,98,"Garabito",10
"5078",2004,77,"Garabito",11
"5079",2004,21,"Garabito",12
"5080",2005,44,"Garabito",1
"5081",2005,89,"Garabito",2
"5082",2005,22,"Garabito",3
"5083",2005,123,"Garabito",4
"5084",2005,330,"Garabito",5
"5085",2005,324,"Garabito",6
"5086",2005,237,"Garabito",7
"5087",2005,128,"Garabito",8
"5088",2005,35,"Garabito",9
"5089",2005,21,"Garabito",10
"5090",2005,12,"Garabito",11
"5091",2005,4,"Garabito",12
"5092",2006,4,"Garabito",1
"5093",2006,2,"Garabito",2
"5094",2006,3,"Garabito",3
"5095",2006,12,"Garabito",4
"5096",2006,33,"Garabito",5
"5097",2006,29,"Garabito",6
"5098",2006,64,"Garabito",7
"5099",2006,28,"Garabito",8
"5100",2006,42,"Garabito",9
"5101",2006,45,"Garabito",10
"5102",2006,81,"Garabito",11
"5103",2006,61,"Garabito",12
"5104",2007,47,"Garabito",1
"5105",2007,46,"Garabito",2
"5106",2007,60,"Garabito",3
"5107",2007,42,"Garabito",4
"5108",2007,47,"Garabito",5
"5109",2007,70,"Garabito",6
"5110",2007,82,"Garabito",7
"5111",2007,64,"Garabito",8
"5112",2007,40,"Garabito",9
"5113",2007,37,"Garabito",10
"5114",2007,19,"Garabito",11
"5115",2007,3,"Garabito",12
"5116",2008,17,"Garabito",12
"5117",2008,11,"Garabito",1
"5118",2008,22,"Garabito",2
"5119",2008,24,"Garabito",3
"5120",2008,72,"Garabito",4
"5121",2008,79,"Garabito",5
"5122",2008,113,"Garabito",6
"5123",2008,109,"Garabito",7
"5124",2008,61,"Garabito",8
"5125",2008,38,"Garabito",9
"5126",2008,33,"Garabito",10
"5127",2008,16,"Garabito",11
"5128",2009,1,"Garabito",1
"5129",2009,5,"Garabito",2
"5130",2009,11,"Garabito",3
"5131",2009,1,"Garabito",4
"5132",2009,6,"Garabito",5
"5133",2009,3,"Garabito",6
"5134",2009,23,"Garabito",7
"5135",2009,61,"Garabito",8
"5136",2009,46,"Garabito",9
"5137",2009,43,"Garabito",10
"5138",2009,41,"Garabito",11
"5139",2009,19,"Garabito",12
"5140",2010,17,"Garabito",1
"5141",2010,18,"Garabito",2
"5142",2010,8,"Garabito",3
"5143",2010,3,"Garabito",4
"5144",2010,21,"Garabito",5
"5145",2010,52,"Garabito",6
"5146",2010,47,"Garabito",7
"5147",2010,35,"Garabito",8
"5148",2010,17,"Garabito",9
"5149",2010,16,"Garabito",10
"5150",2010,11,"Garabito",11
"5151",2010,3,"Garabito",12
"5152",2011,2,"Garabito",1
"5153",2011,4,"Garabito",2
"5154",2011,0,"Garabito",3
"5155",2011,0,"Garabito",4
"5156",2011,0,"Garabito",5
"5157",2011,2,"Garabito",6
"5158",2011,2,"Garabito",7
"5159",2011,14,"Garabito",8
"5160",2011,9,"Garabito",9
"5161",2011,8,"Garabito",10
"5162",2011,5,"Garabito",11
"5163",2011,8,"Garabito",12
"5164",2012,0,"Garabito",1
"5165",2012,0,"Garabito",2
"5166",2012,0,"Garabito",3
"5167",2012,2,"Garabito",4
"5168",2012,1,"Garabito",5
"5169",2012,2,"Garabito",6
"5170",2012,4,"Garabito",7
"5171",2012,10,"Garabito",8
"5172",2012,24,"Garabito",9
"5173",2012,62,"Garabito",10
"5174",2012,34,"Garabito",11
"5175",2012,89,"Garabito",12
"5176",2013,14,"Garabito",12
"5177",2013,69,"Garabito",1
"5178",2013,54,"Garabito",2
"5179",2013,37,"Garabito",3
"5180",2013,61,"Garabito",4
"5181",2013,61,"Garabito",5
"5182",2013,236,"Garabito",6
"5183",2013,254,"Garabito",7
"5184",2013,80,"Garabito",8
"5185",2013,42,"Garabito",9
"5186",2013,10,"Garabito",10
"5187",2013,12,"Garabito",11
"5188",2014,11,"Garabito",12
"5189",2014,5,"Garabito",1
"5190",2014,1,"Garabito",2
"5191",2014,2,"Garabito",3
"5192",2014,1,"Garabito",4
"5193",2014,1,"Garabito",5
"5194",2014,3,"Garabito",6
"5195",2014,4,"Garabito",7
"5196",2014,7,"Garabito",8
"5197",2014,5,"Garabito",9
"5198",2014,5,"Garabito",10
"5199",2014,6,"Garabito",11
"5200",2015,2,"Garabito",1
"5201",2015,7,"Garabito",2
"5202",2015,1,"Garabito",3
"5203",2015,4,"Garabito",4
"5204",2015,9,"Garabito",5
"5205",2015,34,"Garabito",6
"5206",2015,18,"Garabito",7
"5207",2015,16,"Garabito",8
"5208",2015,11,"Garabito",9
"5209",2015,15,"Garabito",10
"5210",2015,9,"Garabito",11
"5211",2015,15,"Garabito",12
"5212",2016,23,"Garabito",1
"5213",2016,39,"Garabito",2
"5214",2016,30,"Garabito",3
"5215",2016,35,"Garabito",4
"5216",2016,31,"Garabito",5
"5217",2016,43,"Garabito",6
"5218",2016,22,"Garabito",7
"5219",2016,38,"Garabito",8
"5220",2016,29,"Garabito",9
"5221",2016,25,"Garabito",10
"5222",2016,18,"Garabito",11
"5223",2016,22,"Garabito",12
"5224",2017,7,"Garabito",1
"5225",2017,3,"Garabito",2
"5226",2017,6,"Garabito",3
"5227",2017,3,"Garabito",4
"5228",2017,5,"Garabito",5
"5229",2017,11,"Garabito",6
"5230",2017,28,"Garabito",7
"5231",2017,9,"Garabito",8
"5232",2017,5,"Garabito",9
"5233",2017,8,"Garabito",10
"5234",2017,10,"Garabito",11
"5235",2017,1,"Garabito",12
"5236",2018,1,"Garabito",1
"5237",2018,2,"Garabito",2
"5238",2018,2,"Garabito",3
"5239",2018,0,"Garabito",4
"5240",2018,1,"Garabito",5
"5241",2018,3,"Garabito",6
"5242",2018,2,"Garabito",7
"5243",2018,3,"Garabito",8
"5244",2018,4,"Garabito",9
"5245",2018,3,"Garabito",10
"5246",2018,7,"Garabito",11
"5247",2018,1,"Garabito",12
"5248",2019,1,"Garabito",12
"5249",2019,3,"Garabito",1
"5250",2019,2,"Garabito",2
"5251",2019,3,"Garabito",3
"5252",2019,3,"Garabito",4
"5253",2019,4,"Garabito",5
"5254",2019,11,"Garabito",6
"5255",2019,34,"Garabito",7
"5256",2019,26,"Garabito",8
"5257",2019,31,"Garabito",9
"5258",2019,4,"Garabito",10
"5259",2000,1,"Quepos",1
"5260",2000,0,"Quepos",2
"5261",2000,1,"Quepos",3
"5262",2000,0,"Quepos",4
"5263",2000,2,"Quepos",5
"5264",2000,1,"Quepos",6
"5265",2000,1,"Quepos",7
"5266",2000,6,"Quepos",8
"5267",2000,7,"Quepos",9
"5268",2000,2,"Quepos",10
"5269",2000,1,"Quepos",11
"5270",2000,3,"Quepos",12
"5271",2001,5,"Quepos",1
"5272",2001,0,"Quepos",2
"5273",2001,1,"Quepos",3
"5274",2001,4,"Quepos",4
"5275",2001,2,"Quepos",5
"5276",2001,0,"Quepos",6
"5277",2001,3,"Quepos",7
"5278",2001,7,"Quepos",8
"5279",2001,3,"Quepos",9
"5280",2001,1,"Quepos",10
"5281",2001,4,"Quepos",11
"5282",2001,2,"Quepos",12
"5283",2002,3,"Quepos",12
"5284",2002,1,"Quepos",1
"5285",2002,8,"Quepos",2
"5286",2002,78,"Quepos",3
"5287",2002,318,"Quepos",4
"5288",2002,60,"Quepos",5
"5289",2002,12,"Quepos",6
"5290",2002,2,"Quepos",7
"5291",2002,4,"Quepos",8
"5292",2002,135,"Quepos",9
"5293",2002,15,"Quepos",10
"5294",2002,4,"Quepos",11
"5295",2003,1,"Quepos",12
"5296",2003,2,"Quepos",1
"5297",2003,2,"Quepos",2
"5298",2003,3,"Quepos",3
"5299",2003,0,"Quepos",4
"5300",2003,0,"Quepos",5
"5301",2003,1,"Quepos",6
"5302",2003,4,"Quepos",7
"5303",2003,3,"Quepos",8
"5304",2003,7,"Quepos",9
"5305",2003,5,"Quepos",10
"5306",2003,2,"Quepos",11
"5307",2004,1,"Quepos",1
"5308",2004,0,"Quepos",2
"5309",2004,9,"Quepos",3
"5310",2004,4,"Quepos",4
"5311",2004,2,"Quepos",5
"5312",2004,10,"Quepos",6
"5313",2004,5,"Quepos",7
"5314",2004,6,"Quepos",8
"5315",2004,1,"Quepos",9
"5316",2004,5,"Quepos",10
"5317",2004,25,"Quepos",11
"5318",2004,7,"Quepos",12
"5319",2005,20,"Quepos",1
"5320",2005,25,"Quepos",2
"5321",2005,9,"Quepos",3
"5322",2005,109,"Quepos",4
"5323",2005,393,"Quepos",5
"5324",2005,394,"Quepos",6
"5325",2005,308,"Quepos",7
"5326",2005,200,"Quepos",8
"5327",2005,98,"Quepos",9
"5328",2005,68,"Quepos",10
"5329",2005,24,"Quepos",11
"5330",2005,7,"Quepos",12
"5331",2006,10,"Quepos",1
"5332",2006,7,"Quepos",2
"5333",2006,8,"Quepos",3
"5334",2006,26,"Quepos",4
"5335",2006,32,"Quepos",5
"5336",2006,23,"Quepos",6
"5337",2006,23,"Quepos",7
"5338",2006,12,"Quepos",8
"5339",2006,4,"Quepos",9
"5340",2006,7,"Quepos",10
"5341",2006,2,"Quepos",11
"5342",2006,4,"Quepos",12
"5343",2007,6,"Quepos",1
"5344",2007,7,"Quepos",2
"5345",2007,0,"Quepos",3
"5346",2007,6,"Quepos",4
"5347",2007,8,"Quepos",5
"5348",2007,24,"Quepos",6
"5349",2007,63,"Quepos",7
"5350",2007,35,"Quepos",8
"5351",2007,22,"Quepos",9
"5352",2007,60,"Quepos",10
